Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country/Region	City	State	Postal Code	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Discount	Profit	Cost Price (NOT unit price)
4873	CA-2020-164042	5/23/2020	5/27/2020	Standard Class	KL-16645	Ken Lonsdale	Consumer	United States	Houston	Texas	77095	Central	OFF-AP-10001947	Office Supplies	Appliances	Acco 6 Outlet Guardian Premium Plus Surge Suppressor	18.32	5	0.8	-46.716	65.036
4874	CA-2020-164042	5/23/2020	5/27/2020	Standard Class	KL-16645	Ken Lonsdale	Consumer	United States	Houston	Texas	77095	Central	OFF-ST-10002301	Office Supplies	Storage	Tennsco Commercial Shelving	48.816	3	0.2	-11.5938	60.4098
4875	CA-2020-164042	5/23/2020	5/27/2020	Standard Class	KL-16645	Ken Lonsdale	Consumer	United States	Houston	Texas	77095	Central	OFF-BI-10001922	Office Supplies	Binders	Storex Dura Pro Binders	1.188	1	0.8	-1.9602	3.1482
4876	CA-2017-132864	12/2/2017	12/7/2017	Standard Class	KN-16390	Katherine Nockton	Corporate	United States	Columbus	Ohio	43229	East	TEC-AC-10001267	Technology	Accessories	Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...	119.8	5	0.2	29.95	89.85
4877	US-2017-155817	10/3/2017	10/9/2017	Standard Class	SL-20155	Sara Luxemburg	Home Office	United States	Durham	North Carolina	27707	South	OFF-ST-10000532	Office Supplies	Storage	Advantus Rolling Drawer Organizers	61.568	2	0.2	4.6176	56.9504
4878	US-2017-155817	10/3/2017	10/9/2017	Standard Class	SL-20155	Sara Luxemburg	Home Office	United States	Durham	North Carolina	27707	South	OFF-AR-10002335	Office Supplies	Art	DIXON Oriole Pencils	6.192	3	0.2	0.4644	5.7276
4879	US-2019-131891	7/29/2019	7/31/2019	First Class	PW-19240	Pierre Wener	Consumer	United States	Pensacola	Florida	32503	South	OFF-BI-10000201	Office Supplies	Binders	"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"	2.214	3	0.7	-1.476	3.69
4880	CA-2020-143567	11/2/2020	11/5/2020	Second Class	TB-21175	Thomas Boland	Corporate	United States	Henderson	Kentucky	42420	South	OFF-EN-10004846	Office Supplies	Envelopes	Letter or Legal Size Expandable Poly String Tie Envelopes	5.32	2	0	2.6068	2.7132
4881	CA-2020-143567	11/2/2020	11/5/2020	Second Class	TB-21175	Thomas Boland	Corporate	United States	Henderson	Kentucky	42420	South	FUR-CH-10000454	Furniture	Chairs	"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"	975.92	4	0	292.776	683.144
4882	CA-2020-143567	11/2/2020	11/5/2020	Second Class	TB-21175	Thomas Boland	Corporate	United States	Henderson	Kentucky	42420	South	TEC-AC-10004145	Technology	Accessories	Logitech diNovo Edge Keyboard	2249.91	9	0	517.4793	1732.4307
4883	CA-2020-143567	11/2/2020	11/5/2020	Second Class	TB-21175	Thomas Boland	Corporate	United States	Henderson	Kentucky	42420	South	OFF-ST-10001580	Office Supplies	Storage	Super Decoflex Portable Personal File	59.92	4	0	16.7776	43.1424
4884	CA-2020-104080	3/8/2020	3/15/2020	Standard Class	AH-10210	Alan Hwang	Consumer	United States	Anaheim	California	92804	West	OFF-BI-10003876	Office Supplies	Binders	"Green Canvas Binder for 8-1/2"" x 14"" Sheets"	171.2	5	0.2	64.2	107
4885	CA-2020-104080	3/8/2020	3/15/2020	Standard Class	AH-10210	Alan Hwang	Consumer	United States	Anaheim	California	92804	West	OFF-AR-10001972	Office Supplies	Art	Newell 323	3.36	2	0	0.8736	2.4864
4886	CA-2017-151379	12/16/2017	12/20/2017	Standard Class	SC-20695	Steve Chapman	Corporate	United States	Detroit	Michigan	48227	Central	OFF-PA-10000595	Office Supplies	Paper	Xerox 1929	114.2	5	0	52.532	61.668
4887	CA-2019-163167	11/28/2019	12/1/2019	Second Class	RF-19345	Randy Ferguson	Corporate	United States	Marietta	Georgia	30062	South	FUR-CH-10004477	Furniture	Chairs	"Global Push Button Manager's Chair, Indigo"	182.67	3	0	52.9743	129.6957
4888	CA-2019-163167	11/28/2019	12/1/2019	Second Class	RF-19345	Randy Ferguson	Corporate	United States	Marietta	Georgia	30062	South	TEC-AC-10003441	Technology	Accessories	Kingston Digital DataTraveler 32GB USB 2.0	101.7	6	0	6.102	95.598
4889	CA-2019-163167	11/28/2019	12/1/2019	Second Class	RF-19345	Randy Ferguson	Corporate	United States	Marietta	Georgia	30062	South	OFF-ST-10004459	Office Supplies	Storage	Tennsco Single-Tier Lockers	1126.02	3	0	56.301	1069.719
4890	CA-2019-163167	11/28/2019	12/1/2019	Second Class	RF-19345	Randy Ferguson	Corporate	United States	Marietta	Georgia	30062	South	OFF-ST-10003805	Office Supplies	Storage	"24 Capacity Maxi Data Binder Racks, Pearl"	1263.3	6	0	315.825	947.475
4891	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-AR-10001246	Office Supplies	Art	Newell 317	8.82	3	0	2.5578	6.2622
4892	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-PA-10001295	Office Supplies	Paper	Computer Printout Paper with Letter-Trim Perforations	37.94	2	0	18.2112	19.7288
4893	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-AR-10001231	Office Supplies	Art	"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"	4.2	2	0	1.176	3.024
4894	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-ST-10002743	Office Supplies	Storage	SAFCO Boltless Steel Shelving	227.28	2	0	2.2728	225.0072
4895	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-PA-10004327	Office Supplies	Paper	Xerox 1911	47.9	1	0	22.992	24.908
4896	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-EN-10004773	Office Supplies	Envelopes	Staple envelope	61.96	2	0	30.3604	31.5996
4897	CA-2019-135776	12/23/2019	12/30/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Seattle	Washington	98103	West	OFF-ST-10003470	Office Supplies	Storage	"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"	1117.92	4	0	55.896	1062.024
4898	US-2017-122021	10/15/2017	10/17/2017	First Class	AC-10660	Anna Chung	Consumer	United States	Parma	Ohio	44134	East	FUR-CH-10003761	Furniture	Chairs	Global Italian Leather Office Chair	183.372	2	0.3	-7.8588	191.2308
4899	US-2017-122021	10/15/2017	10/17/2017	First Class	AC-10660	Anna Chung	Consumer	United States	Parma	Ohio	44134	East	OFF-PA-10002230	Office Supplies	Paper	Xerox 1897	7.968	2	0.2	2.8884	5.0796
4900	CA-2019-130484	8/22/2019	8/27/2019	Standard Class	SG-20470	Sheri Gordon	Consumer	United States	Gresham	Oregon	97030	West	OFF-BI-10000088	Office Supplies	Binders	GBC Imprintable Covers	26.352	8	0.7	-18.4464	44.7984
4901	CA-2020-120936	12/17/2020	12/21/2020	Standard Class	CA-12310	Christine Abelman	Corporate	United States	Anaheim	California	92804	West	OFF-ST-10001526	Office Supplies	Storage	Iceberg Mobile Mega Data/Printer Cart	481.32	4	0	125.1432	356.1768
4902	CA-2020-120936	12/17/2020	12/21/2020	Standard Class	CA-12310	Christine Abelman	Corporate	United States	Anaheim	California	92804	West	OFF-SU-10002557	Office Supplies	Supplies	Fiskars Spring-Action Scissors	13.98	1	0	3.6348	10.3452
4903	CA-2020-110884	3/7/2020	3/12/2020	Standard Class	SH-20395	Shahid Hopkins	Consumer	United States	New York City	New York	10035	East	OFF-BI-10003669	Office Supplies	Binders	3M Organizer Strips	25.92	6	0.2	9.072	16.848
4904	CA-2020-110884	3/7/2020	3/12/2020	Standard Class	SH-20395	Shahid Hopkins	Consumer	United States	New York City	New York	10035	East	OFF-LA-10003510	Office Supplies	Labels	"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"	91.59	3	0	42.1314	49.4586
4905	US-2017-161613	12/1/2017	12/3/2017	Second Class	MC-17605	Matt Connell	Corporate	United States	Houston	Texas	77070	Central	FUR-CH-10003746	Furniture	Chairs	Hon 4070 Series Pagoda Round Back Stacking Chairs	674.058	3	0.3	-19.2588	693.3168
4906	US-2017-146353	10/14/2017	10/16/2017	Second Class	JE-15610	Jim Epp	Corporate	United States	Concord	New Hampshire	3301	East	OFF-BI-10003476	Office Supplies	Binders	Avery Metallic Poly Binders	22.92	4	0	11.0016	11.9184
4907	US-2017-146353	10/14/2017	10/16/2017	Second Class	JE-15610	Jim Epp	Corporate	United States	Concord	New Hampshire	3301	East	OFF-ST-10001469	Office Supplies	Storage	Fellowes Bankers Box Recycled Super Stor/Drawer	269.9	5	0	16.194	253.706
4908	CA-2017-133809	11/18/2017	11/23/2017	Second Class	MS-17530	MaryBeth Skach	Consumer	United States	Fairfield	Ohio	45014	East	OFF-BI-10001757	Office Supplies	Binders	Pressboard Hanging Data Binders for Unburst Sheets	11.808	8	0.7	-8.6592	20.4672
4909	CA-2017-133809	11/18/2017	11/23/2017	Second Class	MS-17530	MaryBeth Skach	Consumer	United States	Fairfield	Ohio	45014	East	TEC-PH-10004875	Technology	Phones	PNY Rapid USB Car Charger - Black	9.588	2	0.4	-2.0774	11.6654
4910	CA-2020-127306	1/14/2020	1/18/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Johnson City	Tennessee	37604	South	OFF-EN-10001219	Office Supplies	Envelopes	"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"	18.336	3	0.2	6.6468	11.6892
4911	CA-2020-127306	1/14/2020	1/18/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Johnson City	Tennessee	37604	South	OFF-PA-10000019	Office Supplies	Paper	Xerox 1931	36.288	7	0.2	12.7008	23.5872
4912	CA-2020-127306	1/14/2020	1/18/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Johnson City	Tennessee	37604	South	TEC-PH-10001924	Technology	Phones	iHome FM Clock Radio with Lightning Dock	111.984	2	0.2	6.999	104.985
4913	CA-2020-127306	1/14/2020	1/18/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Johnson City	Tennessee	37604	South	OFF-BI-10002003	Office Supplies	Binders	Ibico Presentation Index for Binding Systems	5.97	5	0.7	-4.577	10.547
4914	CA-2020-127306	1/14/2020	1/18/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Johnson City	Tennessee	37604	South	OFF-BI-10003727	Office Supplies	Binders	Avery Durable Slant Ring Binders With Label Holder	2.508	2	0.7	-1.8392	4.3472
4915	CA-2018-161830	9/24/2018	9/26/2018	Second Class	ME-17725	Max Engle	Consumer	United States	Seattle	Washington	98105	West	OFF-AR-10004042	Office Supplies	Art	"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"	35.96	2	0	10.4284	25.5316
4916	CA-2018-161830	9/24/2018	9/26/2018	Second Class	ME-17725	Max Engle	Consumer	United States	Seattle	Washington	98105	West	OFF-BI-10001097	Office Supplies	Binders	Avery Hole Reinforcements	14.952	3	0.2	5.4201	9.5319
4917	CA-2020-163125	10/9/2020	10/11/2020	Second Class	MB-17305	Maria Bertelson	Consumer	United States	League City	Texas	77573	Central	OFF-AR-10004344	Office Supplies	Art	Bulldog Vacuum Base Pencil Sharpener	67.144	7	0.2	5.8751	61.2689
4918	CA-2020-163125	10/9/2020	10/11/2020	Second Class	MB-17305	Maria Bertelson	Consumer	United States	League City	Texas	77573	Central	FUR-CH-10001802	Furniture	Chairs	Hon Every-Day Chair Series Swivel Task Chairs	254.058	3	0.3	-32.6646	286.7226
4919	CA-2019-160304	1/2/2019	1/7/2019	Standard Class	BM-11575	Brendan Murry	Corporate	United States	Gaithersburg	Maryland	20877	East	FUR-BO-10004709	Furniture	Bookcases	"Bush Westfield Collection Bookcases, Medium Cherry Finish"	173.94	3	0	38.2668	135.6732
4920	CA-2019-160304	1/2/2019	1/7/2019	Standard Class	BM-11575	Brendan Murry	Corporate	United States	Gaithersburg	Maryland	20877	East	TEC-PH-10000455	Technology	Phones	GE 30522EE2	231.98	2	0	67.2742	164.7058
4921	CA-2020-101728	8/19/2020	8/23/2020	Standard Class	SC-20575	Sonia Cooley	Consumer	United States	Chicago	Illinois	60653	Central	OFF-BI-10002393	Office Supplies	Binders	Binder Posts	2.296	2	0.8	-3.9032	6.1992
4922	CA-2020-114055	12/25/2020	12/29/2020	Second Class	MH-18115	Mick Hernandez	Home Office	United States	Huntsville	Alabama	35810	South	OFF-PA-10004381	Office Supplies	Paper	14-7/8 x 11 Blue Bar Computer Printout Paper	96.08	2	0	46.1184	49.9616
4923	CA-2020-114055	12/25/2020	12/29/2020	Second Class	MH-18115	Mick Hernandez	Home Office	United States	Huntsville	Alabama	35810	South	OFF-FA-10003059	Office Supplies	Fasteners	Assorted Color Push Pins	3.62	2	0	1.1946	2.4254
4924	CA-2020-114055	12/25/2020	12/29/2020	Second Class	MH-18115	Mick Hernandez	Home Office	United States	Huntsville	Alabama	35810	South	OFF-PA-10000994	Office Supplies	Paper	Xerox 1915	629.1	6	0	301.968	327.132
4925	CA-2020-114055	12/25/2020	12/29/2020	Second Class	MH-18115	Mick Hernandez	Home Office	United States	Huntsville	Alabama	35810	South	TEC-PH-10002890	Technology	Phones	AT&T 17929 Lendline Telephone	90.48	2	0	23.5248	66.9552
4926	CA-2020-126438	9/10/2020	9/13/2020	First Class	AR-10345	Alex Russell	Corporate	United States	Lawrence	Massachusetts	1841	East	OFF-AR-10003338	Office Supplies	Art	"Eberhard Faber 3 1/2"" Golf Pencils"	14.88	2	0	3.72	11.16
4927	CA-2020-117653	10/19/2020	10/23/2020	Standard Class	MO-17500	Mary O'Rourke	Consumer	United States	Chicago	Illinois	60623	Central	FUR-TA-10003008	Furniture	Tables	"Lesro Round Back Collection Coffee Table, End Table"	91.275	1	0.5	-67.5435	158.8185
4928	CA-2020-143245	12/1/2020	12/6/2020	Standard Class	AD-10180	Alan Dominguez	Home Office	United States	Fairfield	Connecticut	6824	East	OFF-PA-10001972	Office Supplies	Paper	Xerox 214	19.44	3	0	9.3312	10.1088
4929	CA-2020-143245	12/1/2020	12/6/2020	Standard Class	AD-10180	Alan Dominguez	Home Office	United States	Fairfield	Connecticut	6824	East	FUR-CH-10000155	Furniture	Chairs	Global Comet Stacking Armless Chair	897.15	3	0	251.202	645.948
4930	US-2017-138828	9/2/2017	9/3/2017	First Class	KD-16345	Katherine Ducich	Consumer	United States	New York City	New York	10009	East	OFF-AR-10000658	Office Supplies	Art	Newell 324	57.75	5	0	16.17	41.58
4931	US-2017-138828	9/2/2017	9/3/2017	First Class	KD-16345	Katherine Ducich	Consumer	United States	New York City	New York	10009	East	OFF-PA-10000349	Office Supplies	Paper	Easy-staple paper	14.94	3	0	7.0218	7.9182
4932	CA-2020-143651	3/25/2020	3/30/2020	Standard Class	FM-14215	Filia McAdams	Corporate	United States	Seattle	Washington	98103	West	OFF-AR-10001446	Office Supplies	Art	Newell 309	23.1	2	0	6.93	16.17
4933	CA-2018-106978	9/28/2018	10/4/2018	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Aurora	Colorado	80013	West	OFF-EN-10004483	Office Supplies	Envelopes	"#10 White Business Envelopes,4 1/8 x 9 1/2"	12.536	1	0.2	4.2309	8.3051
4934	CA-2018-106978	9/28/2018	10/4/2018	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Aurora	Colorado	80013	West	OFF-BI-10002012	Office Supplies	Binders	Wilson Jones Easy Flow II Sheet Lifters	1.08	2	0.7	-0.792	1.872
4935	CA-2018-106978	9/28/2018	10/4/2018	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Aurora	Colorado	80013	West	OFF-FA-10003021	Office Supplies	Fasteners	Staples	4.512	3	0.2	0.846	3.666
4936	CA-2018-155124	3/15/2018	3/21/2018	Standard Class	KS-16300	Karen Seio	Corporate	United States	Lehi	Utah	84043	West	TEC-PH-10003356	Technology	Phones	"SmartStand Mobile Device Holder, Assorted Colors"	16.776	3	0.2	1.6776	15.0984
4937	CA-2020-150931	1/6/2020	1/13/2020	Standard Class	DP-13390	Dennis Pardue	Home Office	United States	Tuscaloosa	Alabama	35401	South	OFF-BI-10004728	Office Supplies	Binders	Wilson Jones Turn Tabs Binder Tool for Ring Binders	33.74	7	0	15.5204	18.2196
4938	CA-2017-157147	1/13/2017	1/18/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94109	West	OFF-ST-10000078	Office Supplies	Storage	Tennsco 6- and 18-Compartment Lockers	1325.85	5	0	238.653	1087.197
4939	CA-2017-157147	1/13/2017	1/18/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94109	West	FUR-BO-10003034	Furniture	Bookcases	"O'Sullivan Elevations Bookcase, Cherry Finish"	333.999	3	0.15	3.9294	330.0696
4940	CA-2017-157147	1/13/2017	1/18/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94109	West	OFF-AR-10003514	Office Supplies	Art	4009 Highlighters by Sanford	19.9	5	0	6.567	13.333
4941	CA-2018-156482	2/6/2018	2/13/2018	Standard Class	IL-15100	Ivan Liston	Consumer	United States	Wilmington	Delaware	19805	East	FUR-CH-10001708	Furniture	Chairs	Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back	1268.82	9	0	266.4522	1002.3678
4942	CA-2018-156482	2/6/2018	2/13/2018	Standard Class	IL-15100	Ivan Liston	Consumer	United States	Wilmington	Delaware	19805	East	FUR-BO-10002598	Furniture	Bookcases	"Hon Metal Bookcases, Putty"	283.92	4	0	82.3368	201.5832
4943	CA-2018-156482	2/6/2018	2/13/2018	Standard Class	IL-15100	Ivan Liston	Consumer	United States	Wilmington	Delaware	19805	East	OFF-AR-10001022	Office Supplies	Art	SANFORD Liquid Accent Tank-Style Highlighters	5.68	2	0	1.7608	3.9192
4944	CA-2020-106782	12/21/2020	12/27/2020	Standard Class	LP-17095	Liz Preis	Consumer	United States	Lafayette	Indiana	47905	Central	OFF-ST-10004459	Office Supplies	Storage	Tennsco Single-Tier Lockers	375.34	1	0	18.767	356.573
4945	CA-2019-151372	9/5/2019	9/6/2019	First Class	JH-15985	Joseph Holt	Consumer	United States	Redondo Beach	California	90278	West	OFF-PA-10004381	Office Supplies	Paper	14-7/8 x 11 Blue Bar Computer Printout Paper	96.08	2	0	46.1184	49.9616
4946	CA-2019-151372	9/5/2019	9/6/2019	First Class	JH-15985	Joseph Holt	Consumer	United States	Redondo Beach	California	90278	West	OFF-BI-10000050	Office Supplies	Binders	"Angle-D Binders with Locking Rings, Label Holders"	11.68	2	0.2	3.942	7.738
4947	CA-2019-151372	9/5/2019	9/6/2019	First Class	JH-15985	Joseph Holt	Consumer	United States	Redondo Beach	California	90278	West	OFF-FA-10000304	Office Supplies	Fasteners	Advantus Push Pins	4.36	2	0	1.7876	2.5724
4948	CA-2017-102085	10/4/2017	10/9/2017	Standard Class	JD-16015	Joy Daniels	Consumer	United States	Seattle	Washington	98115	West	OFF-LA-10002475	Office Supplies	Labels	Avery 519	29.24	4	0	13.7428	15.4972
4949	CA-2020-107125	11/27/2020	12/2/2020	Standard Class	BD-11320	Bill Donatelli	Consumer	United States	Los Angeles	California	90045	West	OFF-BI-10001989	Office Supplies	Binders	Premium Transparent Presentation Covers by GBC	117.488	7	0.2	41.1208	76.3672
4950	CA-2020-107125	11/27/2020	12/2/2020	Standard Class	BD-11320	Bill Donatelli	Consumer	United States	Los Angeles	California	90045	West	FUR-FU-10000732	Furniture	Furnishings	Eldon 200 Class Desk Accessories	18.84	3	0	6.0288	12.8112
4951	CA-2019-125815	10/28/2019	11/1/2019	Second Class	DL-13330	Denise Leinenbach	Consumer	United States	New York City	New York	10009	East	OFF-AR-10004441	Office Supplies	Art	BIC Brite Liner Highlighters	12.42	3	0	5.2164	7.2036
4952	CA-2018-144190	6/9/2018	6/13/2018	Standard Class	NC-18415	Nathan Cano	Consumer	United States	Royal Oak	Michigan	48073	Central	OFF-PA-10000304	Office Supplies	Paper	Xerox 1995	12.96	2	0	6.2208	6.7392
4953	CA-2020-117926	12/8/2020	12/12/2020	Second Class	AS-10225	Alan Schoenberger	Corporate	United States	San Francisco	California	94109	West	OFF-AP-10002670	Office Supplies	Appliances	Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors	69.48	1	0	20.844	48.636
4954	CA-2018-153906	3/16/2018	3/20/2018	Standard Class	MS-17980	Michael Stewart	Corporate	United States	New York City	New York	10009	East	TEC-PH-10001527	Technology	Phones	Plantronics MX500i Earset	85.9	2	0	2.577	83.323
4955	CA-2017-160262	6/9/2017	6/13/2017	Second Class	TS-21205	Thomas Seio	Corporate	United States	North Las Vegas	Nevada	89031	West	OFF-AR-10002335	Office Supplies	Art	DIXON Oriole Pencils	18.06	7	0	4.6956	13.3644
4956	CA-2017-160262	6/9/2017	6/13/2017	Second Class	TS-21205	Thomas Seio	Corporate	United States	North Las Vegas	Nevada	89031	West	OFF-PA-10003641	Office Supplies	Paper	Xerox 1909	79.14	3	0	36.4044	42.7356
4957	CA-2017-160262	6/9/2017	6/13/2017	Second Class	TS-21205	Thomas Seio	Corporate	United States	North Las Vegas	Nevada	89031	West	FUR-FU-10002685	Furniture	Furnishings	"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"	37.4	2	0	14.212	23.188
